header,rating,review_date,comment,trip_verified,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_and_beverages,ground_service,value_for_money,wifi_and_connecticity,recommend,wifi_and_connectivity
"""Will not be flying with JetBlue again""",1,2022-11-20,Not Verified |  Every time I have flown with JetBlue it has been delayed significantly (most recent 3+hours with 3 gate changes) and the communication about changes with boarding times/gates etc has been substandard. Crew not empathetic about these issues. Will not be flying with JetBlue again.,False,,Solo Leisure,Premium Economy,New York to Minneapolis,November 2022,3,3,,1,2,,False,
"""I was really impressed""",10,2022-11-19,"Excellent experience! I was really impressed. Great leg room which is very important as I am 6.3. Very good service and they paid attention to the extra details. Full onboard entertainment with movies, etc, several charging stations at each seat and free, fast Wi-Fi. Altogether I will try to choose JetBlue in the future if possible.",True,A320,Couple Leisure,Economy Class,New York to Orlando,November 2022,5,5,"<span class=""star fill"">5</span>",5,5,,True,5
"""It was a terrible experience""",3,2022-11-17,"Today, November 17, 2022, at 6.30 am in SJU the JetBlue check-in process was terrible and out of control - something a lady verifying your checked luggage tags keeps blaming the issue to shortage of personnel. The self-check-in machines were only printing 1 checked luggage tag. Therefore, if you couldn't get the machine to print a second tag, you had to go a make an overcrowded line at the counter. I think it would have been easier for them to put 1 staff to help customers with the printing of tags in the machines. I have never seen JetBlue at SJU operating so poorly. Only the individual that was taking the checked luggage showed a good customer services out the few others that were there. It was a terrible experience.",True,,Solo Leisure,Economy Class,New York to San Juan,August 2022,1,1,,1,1,,False,
"""they went real down hill""",2,2022-11-15,"Our initial departure time was pushed back 4 hours. Meaning we missed our 3 hour layover in Florida. Our next flight was not available until 2 days later. We finally make it. Now on our way back the plane is delayed an hour and a half because the plane “was too heavy,” everything is weighed out before you fill the plane so I’m assuming they lied. So on the way back we run to the boarding gate and the lady at the counter closes the doors and says she can’t open them. We could see the plane still docked. So we had to go back to the counter and they tried putting us on a flight a day later. We cancelled and are awaiting our refund which they should. They cost us 2 days of vacation and money to fly a different airline. I used to love JetBlue enough to even own stock, not anymore, they went real down hill.",True,,Solo Leisure,Economy Class,Las Vegas to Medellin,November 2022,3,2,"<span class=""star fill"">5</span>",1,1,,False,2
"""Use to be a good airline""",2,2022-11-13,Not Verified |  TV’s did not work. Charged for baggage that was not told at booking. Only when got to airport. Canceled connecting flight so had to spend 9 hours overnight at JFK. Would not change my flight to Boston or put me on another airline. Staff at desk were very rude. Use to be a good airline. Never again will I fly with Jet Blue. Maybe when the old owner gets his new airline off the ground it will be run like the old JET BLUE people need to wake up stop in allowing this poor service,False,,Business,Premium Economy,Aruba to Boston via New York,November 2022,3,2,"<span class=""star fill"">1</span>",5,1,,False,1
"""horrifying, traumatic experience""",1,2022-11-04,"Worst airport experience ever! We flew out of Logan Airport in Boston on JetBlue. Needed to check in with customer service the agent took my passport card and helped us through the process. We boarded our flight only to arrive in Aruba to find out they do not accept passport cards only passport books. I take some responsibility for not doing my due diligence but I also feel the JetBlue associate should of been also aware since they routinely fly out of Boston to Aruba. When I got to Aruba after waiting in the customs line forever. The customs agent/ Airport employee lost his mind and caused a scene regarding my US passport card. Then the nightmare began the treated us like we were international drug dealers. Treated rudely and presented a hostile environment. We are 2 middle age women in a foreign country we were scared and shaken. No one cared they separated us and did not allow us to see each other. They then ""perp"" walked us through the airport through 3 security check points to put us back on a full plane of angry passengers that were required to wait for us. What a horrifying, traumatic experience.",True,,Couple Leisure,Economy Class,Boston to Aruba,November 2022,3,3,"<span class=""star fill"">3</span>",3,1,,False,3
"""customer service has not been helpful""",1,2022-10-31,Not Verified |  I had an original flight during Covid. Was forced to get a credit that I tried to use April 2022. Flight was cancelled due to no pilots/crew. Was forced to get another credit. Tried again in Sept 2022. Flying from Jax connecting in LaGuardia with final destination Denver. Sat on plane for more than 2 1/2 hours for mechanical issues and couldn't make my connection. I got off the plane to find another airline to get to Denver. At this point customer service has not been helpful after multiple attempts. Jetblue has more than $500 of my money since 2019.,False,,Solo Leisure,Economy Class,Jacksonville to Denver via LaGuardia,October 2022,1,1,,1,1,,False,
"""never experienced such terrible service""",1,2022-10-30,"Terrible airline. I have been flying my whole life. Mom worked for TWA, daughter for American. I have never experienced such terrible service. Do not waste your money on this low-budget airline. JetBlue is bottom of the barrel! Fly a different airline! Photo attached - no one anywhere to help. The flight was just as bad. Garbage Airline.",True,,Solo Leisure,Economy Class,Chicago to Boston,October 2022,1,1,"<span class=""star fill"">1</span>",1,1,,False,1
"""My first and last time I'll ride with JetBlue""",1,2022-10-29,"Not Verified |  My first and last time I'll ride with JetBlue. I'll rather pay a little more than fly with JetBlue. They already delayed my flight two times without notifying their customers. It's totally wasting my precious time so if you're okay with waiting 4-5 hours in the airport just to ride JetBlue, go for it. However, do not if you don't like to waste your time waiting for a flight that is uncertain about their flight schedule. Do your job JetBlue!",False,,Solo Leisure,Economy Class,San Francisco to Los Angeles,October 2022,1,1,,1,1,,False,
"""Worst experience this time""",1,2022-10-24,Worst experience this time. Bought ticket with my wife but airline decide do not going together because I didn't go to counter. So what is the purpose to check in online also at the airport check in yourself I didn't have any bags to check. It is not the first time. I will consider different company next time.,True,,Couple Leisure,Economy Class,Quito to Ft Lauderdale,October 2022,1,1,,1,1,,False,
