header,rating,review_date,comment,trip_verified,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_and_beverages,ground_service,value_for_money,wifi_and_connecticity,recommend,wifi_and_connectivity
"""with flynas app be careful""",1,2022-10-27,Cabin service and flight time is above average. I think the problem of this airline as per previous review is customer service. Their website showed if you want to cancel and then it showed cancelation fees. That is suitable for me and when cancel the fees came to be the refund. Failed to cancel the process and I advise who want to use this airline to use third party reservation and I have no problem. Everything is clear and direct with all third parties but with flynas app be careful,True,A320,Solo Leisure,Economy Class,Riyadh to Najran,October 2022,,,,2,1,,False,
"""got delayed for 2 hours""",1,2022-09-09,The flight got delayed for 2 hours without any reasons. Staff are very unorganized and rude. People are waiting in lines and the flight is not open. The price is as expensive as the other flight.,True,,Business,Economy Class,Jeddah to Riyadh,September 2022,1,1,,1,1,,False,
"""do not recommend this airline""",1,2022-08-20,"Not Verified |  Our flight was delayed 20/30 minutes without any notice. The aircraft was small and there was no space, the seat very uncomfortable and it barely even reclines. The flight attendant was rude and short tempered for no reason at all. My food was disgusting, bread with mayo or cream cheese, carrots, cheeses with only a very small water bottle. You have to pay extra to drink anything else. I do not recommend this airline.",False,,Family Leisure,Economy Class,Dubai to Jeddah,August 2022,1,1,,3,1,,False,
"""The food on this airline is the absolute worst""",3,2022-08-02,"Not Verified |  The food on this airline is the absolute worst. I purchased a sandwich and it was cream cheese on a dry, spongy flat hotdog roll I wouldn't feed an animal. The staff are sour. The plane has never left on time (and I have flown them 8 times). They also falsely advertise their holiday destinations. For Sarajevo they have a photo of Mostar. Expensive for the level they are.",False,,Couple Leisure,Economy Class,Dubai to Riyadh,August 2022,2,1,,1,1,,False,
"""next flight to Sarajevo is in 2 days!""",1,2022-05-10,"Yesterday, I’m supposed to have a flight from Jeddah (transit in Riyadh) to Sarajevo. My flight from Jeddah was delayed which initially stated for just 20 minutes (in reality for 2 hours without any announcement whatsoever) Had a bad feeling that I’m going to miss my next flight, therefore I quickly search for the officer in charge at the gate (there is barely anyone at that gate) to let them know and ask them to make sure that I’m not going to miss my next flight. The officer said he had make sure that my next flight is aware of this delay and assured me that I’m not going to miss my next flight and so I can get onboard and make it on time. Unfortunately, when I arrived in Riyadh, I was too late and other next flight to Sarajevo is in 2 days! I went to the counter and luckily they offer some compensation, however as I’m writing this review, know that I’m still waiting for my luggage and it’s been 7 hours.",True,,Business,Economy Class,Jeddah to Sarajevo,May 2022,2,1,,2,1,,False,
"""best described as sad""",1,2022-05-09,"I booked FlyNas since it is the only airline offering a direct flight between Vienna and Riyadh. 5 hours is all it takes and I booked their premium class.  What FlyNas delivered is best described as sad: Time of our flight moved forward by 40 minutes without notice. Check in in T3, but boarding in T1. Flight went first to Salzburg for a 50 min stop and to offload and load passengers while arguing with ground staff on missed safety issues. Seats in premium cabin are very uncomfortable and identical to Economy. Waste of money. Cabin was freezing, no blankets available. Seats recline enough for a 1 hour flight but not a 7 hour plus journey. No power sockets. First 2 sets of overhead bins on either side of the cabin are reserved and used for crew luggage. Crew could not care less where passengers, paying premium prices, store their Hand luggage. Food in its presentation, selection and quality was dismal. 1 bottle of water offered during 8 hours in the aircraft. Crew did not ask once if they could possibly be of help. No hand towels in the toilet. Of course neither screens nor wifi. The 5 hour journey started at 1000 at Vienna Airport and ended at 2000 in Riyadh.",True,,Solo Leisure,Business Class,Vienna to Riyadh,May 2022,1,1,,3,2,,False,
"""I do not recommend this airline""",1,2022-04-28,"I do not recommend this airline to anyone. Within the span of 24 hours, the airlines managed to cancel my original flight and delay my updated flight. What a trashy service.",True,,Business,Economy Class,Dubai to Riyadh,April 2022,3,3,"<span class=""star fill"">1</span>",4,1,,False,1
"""ground service is the worst""",1,2022-03-22,"I did online check in and they didn’t send me the boarding pass, at the airport there is no Machine to print out the boarding pass, there is no counter for people who did online check in and having only carry on bag. They want me to stay on a very long line to get the boarding pass although I did checked in online. Staff from flynas were not cooperative at all. So I went out after waiting in line and canceled my flight. I will never use flynas again, ground service is the worst.",True,,Business,Economy Class,Riyadh to Dubai,March 2022,,,,1,1,,False,
"""where does the greed stop?""",1,2022-02-24,Where does the greed stop? Booking: agent on the phone says lower price than the one I saw on the screen for booking - same flight same time. Changing the flight: deliberately made a nightmare so you can book through the staff and pay 125 SAR service fee. The customer service was on the phone while I was trying to do it myself. It would take them seconds to do it.  Checking in: good experience and helpful staff Im flight service: 100g water bottle and a piece of bread with a slice of cucumber - sort of sandwich. Staff: absolutely lovely.,True,,Business,Economy Class,Dubai to Jeddah,February 2022,3,4,,2,1,,False,
"""not covered by any kind of support""",1,2022-02-13,"Although there were 9 passengers waiting in the airport, the airline closed the registration, leaving these passengers with no support for the weekend. No available solutions, the only answer I get after two days of complete silence, I am not covered by any kind of support.",True,,Solo Leisure,Economy Class,Cairo to Medina via Riyadh,February 2022,,,,1,1,,False,
