header,rating,review_date,comment,trip_verified,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_and_beverages,ground_service,value_for_money,wifi_and_connecticity,recommend,wifi_and_connectivity
"""food choice was great""",9,2022-11-20,"Not Verified |  The experience on this flight was flawless (even though there was a 40 minute delay in boarding). The aircraft was in good condition and clean, the flight attendants were excellent and the food choice was great for lunch and supper. The Qantas wine choice was good. However given the increase in the popularity in Rosé, I think it's about time it was included in the mix.",False,A330-300,Couple Leisure,Business Class,Honolulu to Sydney,November 2022,4,5,"<span class=""star fill"">5</span>",3,5,,True,
"""Service was excellent""",10,2022-11-17,"Qantas has had a lot of negative reporting lately, but here is a headline you will NEVER see. ""Visiting couple make 7 separate flights over 3 weeks and each flight was on time and all their luggage made it safe and sound."" Yes, we flew Sydney-Canberra-Darwin-Cairns-Brisbane-Port Macquarie and couldn't have been more satisfied. (the Darwin-Cairns was vis Brisbane). Each leg - even the first one - we got some sort of refreshment, snack or light hot meal. Service was excellent, ground staff did their job and our visit was awesome. We must have booked before the price hikes as each of us paid just under $1200 Australian so it was quite a bargain I feel. So just keep in mind that things are basically fine, bad things can happen but keep it in context",True,Boeing 737-800,Couple Leisure,Economy Class,Cairns to Brisbane,November 2022,4,5,"<span class=""star fill"">4</span>",5,5,,True,
"""Very grumpy and snarly""",1,2022-11-14,"Not Verified |  Flying Business Class with wife. Seats 3A and C. On embarking, not one vacant spot in the entire Business Class compartment for our 2 pieces of carry-on regulation-size luggage. Left both pieces in the aisle. Flight attendant got annoyed when I requested that the allocated luggage compartments for the allocated seats be vacated so that our 2 pieces could be stored. Very grumpy and snarly. One economy class passenger then removed 1 item and ours were stored somewhere back in the middle of economy. I then asked the flight attendant if one could store one’s luggage randomly in any allocated Business Class overhead locker and he said “Yes” but I doubt if that is correct. The attendant had to carry the overheads towards the back of the plane, this would be an issue if someone less strong had to attempt this.",False,Boeing 737-800,Couple Leisure,Business Class,Sydney to Brisbane,November 2022,4,3,"<span class=""star fill"">1</span>",4,1,,False,1
"""nothing good to say about them""",1,2022-11-14,"Luggage lost on the way to Japan, pathetic meals, cancelled flight and moved as to another one. Cancelled the extra weight we bought without telling us, major delays on our flight home just pathetic. Do not fly with Qantas, nothing good to say about them.",True,,Solo Leisure,Economy Class,Sydney to Melbourne,November 2022,1,1,"<span class=""star fill"">1</span>",1,1,,False,1
"""a shadow of its former self""",4,2022-11-08,"Not Verified |  An odd flight with a litany of big and small issues. Small inconsistencies: Arrangement of the queues at boarding resulted in Premium Economy passengers boarding before most business class passengers. Window dimmers for the entire business class cabin stopped working twice during the flight resulting in daylight flooding into the dark cabin. Frozen butter and cold bread served with meals. Not sure how people spread the rock solid butter? Flight number displayed on the entertainment system was incorrect. I know this is pedantic but it’s unusual for an airline to get it wrong on their systems. Bigger problems: One crew member was very aggressive. I requested an amenity kit so that I could change my socks and the response I got was a very curt “we will get to that.” Most of the crew no longer even try and call you by your name, instead I was referred to as 8K - my seat number. Aside from Ian and Lisa there was zero proactive engagement with customers. Basically an economy class service level i.e. after the meal service the staff disappear to rest. Ian worked tirelessly all night and he reminded me of the old Qantas business class service where the crew would remembered small details and would actually bring you something that you requested. He and Lisa were genuinely friendly and warm. The rest of the crew I interacted with were passive aggressive and just tolerated having to interact with actual passengers. Qantas international business is becoming a shadow of its former self. The hard product is good but it is lacking in all the soft touches that used to make it enjoyable.",False,Boeing 787,Business,Business Class,Santiago to Sydney,November 2022,4,1,"<span class=""star fill"">3</span>",3,1,,False,
"""could not fault them""",8,2022-11-07,"Husband and I flew Bne to Heathrow via Perth to embark on a cruise. We had left 36 hours leeway after arrival in London in case any delays occurred. Bne to Perth was on time, luggage arrived with us and crew were friendly and professional. Transit time in Perth was meant to be 2.5 hours before we boarded QF9. After about 3 hours we were advised by the Captain (Morris I think) that there would be a delay of around 90 mins due to a wing maintenance problem. After about another 2 hours, he came back to all of us in person and apologised that we would not be leaving that night and Qantas were organising hotels for us. It was anticipated our flight would leave at 8pm the next night. The arrangements and service to get us all to hotels with vouchers etc was very quick and professional. Once back at the airport, another delay of 4 hours and we finally left Perth around midnight. As the window of us boarding our ship was closing very rapidly, the crew (Luke and Captain Morris) were really really helpful - there were 2 spare seats in business class and when we were about an hour from landing in London, we were able to move to those seats so that we could leave the plane quickly. This was a godsend as in the end we only made the ship by 3 hours (and our luggage was with us). Yes it was very stressful and frustrating, but the Qantas staff kept us informed at every stage. Things happen but they were very understanding of our situation. Food, cabin crew and entertainment were all excellent and could not fault them.",True,,Couple Leisure,Economy Class,Brisbane to Heathrow via Perth,September 2022,3,5,"<span class=""star fill"">5</span>",5,5,,True,5
"""Would not recommend Qantas""",1,2022-11-04,"Not Verified |  Delayed flight due to getting the last lot of baggage on board. Get to Auckland to find out Qantas have left behind 20 suitcases, one being mine. If they had brains they would have sent it on the next Qantas flight which was 2 hours after but no, said it will take a couple of days to get our baggage back. Now can’t start my travels, have caused me so much reorganising and have lost money because of it. Would not recommend Qantas to anybody",False,,Solo Leisure,Economy Class,Melbourne to Auckland,November 2022,2,4,"<span class=""star fill"">2</span>",2,1,,False,1
"""saying I filed the claim too late""",1,2022-11-04,"Flew through Sydney back to Auckland in early September. The flight itself was great, but my suitcase is now a write-off. The polycarbonate shell somehow ended up split - I'm assuming the suitcase took a bit of a drop. It's a 78cm checked-in suitcase, so was around NZD 300. The resolution process was a delight - took merely 2 months to reach a claim outcome of $75. I called in at 25 days and was advised to buy a new one and that I'd be reimbursed for the cost - apparently not. I received one outcome saying I filed the claim too late, so I had to call and speak to someone for an hour before they advised me to open a new claim. Their system decided I'd taken a domestic flight - ah yes the country of Australia and NZ... Finally, after following up with a couple more hour-long calls, it seemed to be going somewhere, only to get an outcome literally less than minimum wage for the time I'd spent following this up.",True,,Solo Leisure,Economy Class,Auckland to Brisbane via Sydney,September 2022,3,5,"<span class=""star fill"">3</span>",4,1,,False,3
"""Qantas has gone down the drain""",1,2022-10-30,Very rude staff on Sydney to New Delhi flight in March 2022. Seen staff arguing with almost 6 people in my cabin including me. Almost all of staff with mask below nose. No etiquette regarding customer service.  Never again. Qantas has gone down the drain that quickly.,True,,Family Leisure,Economy Class,Sydney to Delhi,March 2022,3,1,,4,3,,False,
"""incorrectly charged for excess luggage""",1,2022-10-25,"I was returning to Australia & was incorrectly charged for excess luggage at OR Tambo Airport - $80/kg for 8kgs, $640! I was within the Premium Economy limit of 40kgs. I was ill & emotionally distressed at the time, and didn't argue as I was told in no uncertain terms that I would not get my boarding pass unless I paid the fee, so I did. I lodged a claim with all the supporting documentation with with Qantas Customer care on 15 September & all I have to show for it is a Customer Care Reference Number & nothing else. I've emailed them almost on a weekly basis, but still had no response. I've even asked Visa to reject the charge but they don't seem to be able to do that. No wonder Qantas is making such huge profits - they extort money from vulnerable passengers & ignore you when you complain & try to get a refund.",True,,Solo Leisure,Premium Economy,Johannesburg to Sydney,September 2022,4,4,"<span class=""star fill"">4</span>",1,1,,False,
"""a lot better than we anticipated""",8,2022-10-21,"Not Verified |  We are both retired and wanted a last visit to Australia before age would make it too difficult. Booked the flight some months ahead through a travel agent and then fingers crossed spent weeks worrying about train strikes, covid, Putin before finally making the airport on Sunday 16 October. Arrived at check in about 4 hours before ETD and were at the front of the Premium Economy queue. Didn't do on line check in as we had bid for an upgrade and the fine print stated it may prejudice the bid! Anyway didn't get the upgrade but when check in opened we were through in a flash - no problems and despite being allocated seats on separate rows (all that was left) the man on check sorted to seats together albeit in the back row two in a row of three. He did this without being asked - I was impressed and very grateful. Boarding was good and the flight left on time and we had an empty seat next to us another surprise. Seat was as expected, films/tv ok, meals reasonable. The cabin crew were excellent and we managed to get up and walk about as often as we wanted. Economy looked a bit grim but that's the way it is. Didn't get a lot of sleep but leaving at midday meant that it was difficult to doze anyway - breakfast was served about 3 hours prior to arrival. Flight arrived on time and we ere through customs etc in a flash to be met by our driver and whisked off to our apartment. In summary it was good a lot better than we anticipated and enabled us to ditch the usual stopover in HK or Singapore. Surprisingly there a few recent reviews on this flight so hoped for the best and planned for the worst!",False,Boeing 787,Couple Leisure,Economy Class,London to Perth,October 2022,4,5,"<span class=""star fill"">4</span>",5,4,,True,
"""cancelled without any communication""",1,2022-10-21,"Not Verified | We had a return flight from Johannesburg to Sydney due to depart 21 Oct 22. The flight has been cancelled by Qantas without any communication from the airline that the flight has been cancelled and they have changed our itinerary. We booked these flights in May and received itinerary change emails for a 20min change in flight time, e-ticket confirmation in Sept that flight is still going ahead, only to find out when we try to do online check in that our flight has been cancelled and they can only help us in 5days. More than an hour spent on the phone with staff and nothing. This is the worst experience I’ve had with an airline. How do you leave your passengers stranded and just not care?! You don’t cancel a flight and not tell people that have booked and paid.",False,,Couple Leisure,Economy Class,Johannesburg to Sydney,October 2022,2,4,,1,2,,False,
